pair_id,token_address,chain,dex_name,pair_address,base_token,quote_token,pair_created_at,pair_age_minutes,pair_age_hours,liquidity_usd,fdv,market_cap,fdv_liquidity_ratio,marketcap_liquidity_ratio,price_usd,volume_5m,volume_1h,volume_6h,volume_24h,volume_liquidity_ratio,txns_5m_buys,txns_5m_sells,txns_15m_buys,txns_15m_sells,txns_1h_buys,txns_1h_sells,txns_24h_buys,txns_24h_sells,total_txns_1h,total_txns_24h,buy_ratio,unique_buyers_15m,unique_buyers_1h,unique_buyers_24h,price_change_5m,price_change_1h,price_change_6h,price_change_24h,estimated_slippage_100_usd,raw_json,scan_time
base:0xca5b980a15aaedc9cd9112062596267a866189855ecf6a32efc823d04c0ff9c7,0xE1cD6ec6a1b6C7e0cb804E226Cb2833072E51570,base,uniswap,0xca5b980a15aaedc9cd9112062596267a866189855ecf6a32efc823d04c0ff9c7,PASTEL,WETH,2026-05-11T23:16:19+00:00,56.21285768333333,0.9368809613888889,119131.38,216989.0,216989.0,1.821426059196158,1.821426059196158,2.169e-06,16824.57,544241.43,544241.43,544241.43,4.568413712659083,37,27,37,27,1736,1228,1736,1228,2964,2964,0.5856950067476383,37,1736,1736,2.27,819.0,819.0,819.0,,"{""baseToken"":{""address"":""0xE1cD6ec6a1b6C7e0cb804E226Cb2833072E51570"",""name"":""Pastel"",""symbol"":""PASTEL""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":216989,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/yyozCk-RKxU0Zeb5?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/MvQta95on8DVJkST?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xe1cd6ec6a1b6c7e0cb804e226cb2833072e51570?timestamp=1778544900000"",""socials"":[],""websites"":[]},""labels"":[""v4""],""liquidity"":{""base"":32924097326,""quote"":20.4013,""usd"":119131.38},""marketCap"":216989,""pairAddress"":""0xca5b980a15aaedc9cd9112062596267a866189855ecf6a32efc823d04c0ff9c7"",""pairCreatedAt"":1778541379000,""priceChange"":{""h1"":819,""h24"":819,""h6"":819,""m5"":2.27},""priceNative"":""0.0000000009282"",""priceUsd"":""0.000002169"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":1736,""sells"":1228},""h24"":{""buys"":1736,""sells"":1228},""h6"":{""buys"":1736,""sells"":1228},""m5"":{""buys"":37,""sells"":27}},""url"":""https://dexscreener.com/base/0xca5b980a15aaedc9cd9112062596267a866189855ecf6a32efc823d04c0ff9c7"",""volume"":{""h1"":544241.43,""h24"":544241.43,""h6"":544241.43,""m5"":16824.57}}",2026-05-12T00:12:31+00:00
base:0x0dcf2c71501a1e1421a83c7ad60c6598f7058b9f986620ffc9e8713764d71d0f,0x2d1553E7F41714d46c82C8B1d6913200B9C3cCe0,base,uniswap,0x0dcf2c71501a1e1421a83c7ad60c6598f7058b9f986620ffc9e8713764d71d0f,HOOK,USDC,2026-05-11T21:36:31+00:00,391.1294162833333,6.518823604722222,4709.52,26752.0,26752.0,5.680409043809135,5.680409043809135,0.001123,0.0,0.99,19878.18,20513.71,4.355796344425758,0,0,0,0,1,0,99,69,1,168,1.0,0,1,99,,0.09,-41.62,-8.74,,"{""baseToken"":{""address"":""0x2d1553E7F41714d46c82C8B1d6913200B9C3cCe0"",""name"":""Hook"",""symbol"":""HOOK""},""boosts"":{""active"":30},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":26752,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/dP6PNlMK4LzKwxSV?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/f0fW8f4ckczIiazp?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x2d1553e7f41714d46c82c8b1d6913200b9c3cce0?timestamp=1778559000000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/bidonHOOK""}],""websites"":[{""label"":""Website"",""url"":""https://hook.bid""},{""label"":""Docs"",""url"":""https://hook.bid/hookpaper""},{""label"":""Mint Hook"",""url"":""https://hook.bid/trade/0x5ae8fad5dd052e6cf813aad67e94da62d382e888""},{""label"":""WhitePaper"",""url"":""https://hook.bid/hookpaper""}]},""labels"":[""v4""],""liquidity"":{""base"":2091184,""quote"":2360.01138,""usd"":4709.52},""marketCap"":26752,""pairAddress"":""0x0dcf2c71501a1e1421a83c7ad60c6598f7058b9f986620ffc9e8713764d71d0f"",""pairCreatedAt"":1778535391000,""priceChange"":{""h1"":0.09,""h24"":-8.74,""h6"":-41.62},""priceNative"":""0.001123"",""priceUsd"":""0.001123"",""quoteToken"":{""address"":""0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913"",""name"":""USD Coin"",""symbol"":""USDC""},""txns"":{""h1"":{""buys"":1,""sells"":0},""h24"":{""buys"":99,""sells"":69},""h6"":{""buys"":95,""sells"":69},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x0dcf2c71501a1e1421a83c7ad60c6598f7058b9f986620ffc9e8713764d71d0f"",""volume"":{""h1"":0.99,""h24"":20513.71,""h6"":19878.18,""m5"":0}}",2026-05-12T04:07:38+00:00
base:0xe68c522e55c2c751af91403fb65e7c595c40c510b33bf228ffa55605d1b2c2d5,0x83A0c82bb1cdb8FFa6e775f84fda30A2993087A0,base,uniswap,0xe68c522e55c2c751af91403fb65e7c595c40c510b33bf228ffa55605d1b2c2d5,UA,ETH,2026-05-12T04:44:15+00:00,152.9814985,2.5496916416666666,78987.55,133350.0,133350.0,1.6882407417371472,1.6882407417371472,133.34,0.0,0.0,128861.79,128861.79,1.63141900210856,0,0,0,0,0,0,1079,247,0,1326,,0,0,1079,,,1052.0,1052.0,,"{""baseToken"":{""address"":""0x83A0c82bb1cdb8FFa6e775f84fda30A2993087A0"",""name"":""UniAgent"",""symbol"":""UA""},""boosts"":{""active"":30},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":133350,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/aretrQ44-Xkh-Tdg?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/YjlJpXmxHC8gH1OM?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x83a0c82bb1cdb8ffa6e775f84fda30a2993087a0?timestamp=1778570100000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/uniagentbase""},{""type"":""telegram"",""url"":""https://t.me/uniagentbase""}],""websites"":[{""label"":""Website"",""url"":""https://www.uniagent.world""},{""label"":""Opensea"",""url"":""https://opensea.io/collection/uniagent-715600928""},{""label"":""Agents"",""url"":""https://8004scan.io/agents/base/49764""}]},""labels"":[""v4""],""liquidity"":{""base"":308.1972,""quote"":16.3951,""usd"":78987.55},""marketCap"":133350,""pairAddress"":""0xe68c522e55c2c751af91403fb65e7c595c40c510b33bf228ffa55605d1b2c2d5"",""pairCreatedAt"":1778561055000,""priceChange"":{""h24"":1052,""h6"":1052},""priceNative"":""0.05770"",""priceUsd"":""133.34"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":1079,""sells"":247},""h6"":{""buys"":1079,""sells"":247},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xe68c522e55c2c751af91403fb65e7c595c40c510b33bf228ffa55605d1b2c2d5"",""volume"":{""h1"":0,""h24"":128861.79,""h6"":128861.79,""m5"":0}}",2026-05-12T07:17:13+00:00
base:0x5554419CCd0293d9383901F461C7C3E0c66E925F,0xd07379a755A8f11B57610154861D694b2A0f615a,base,swapbased,0x5554419CCd0293d9383901F461C7C3E0c66E925F,BASE,WETH,2023-07-31T14:42:51+00:00,1462594.3814984998,24376.573024974998,46754.71,1236136.0,742099.0,26.43874809618111,15.872176300526728,1.122e-06,0.0,0.75,21.46,575.0,0.012298226210792454,0,0,0,0,0,1,20,16,1,36,0.0,0,0,20,,-0.16,-1.22,-2.15,,"{""baseToken"":{""address"":""0xd07379a755A8f11B57610154861D694b2A0f615a"",""name"":""BASE"",""symbol"":""BASE""},""chainId"":""base"",""dexId"":""swapbased"",""fdv"":1236136,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/79263bb4876c313995529c80032636bc17499fc38cf21a1ea612d0888e1a92a4?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/a08b5ea33deff2df7a58f7397434e5516b337d5d8ef64363a24940d42897d7f6?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xd07379a755a8f11b57610154861d694b2a0f615a?timestamp=1778570100000"",""socials"":[{""type"":""twitter"",""url"":""https://twitter.com/swap_based""},{""type"":""telegram"",""url"":""https://t.me/SwapBased""},{""type"":""discord"",""url"":""https://discord.com/invite/Vn2eEGdNd4""}],""websites"":[{""label"":""SwapBased DEX"",""url"":""https://swapbased.finance/""},{""label"":""SwapBased Perpetuals"",""url"":""https://perps.swapbased.finance/""}]},""labels"":[""V2""],""liquidity"":{""base"":20824555965,""quote"":10.135,""usd"":46754.71},""marketCap"":742099,""pairAddress"":""0x5554419CCd0293d9383901F461C7C3E0c66E925F"",""pairCreatedAt"":1690814571000,""priceChange"":{""h1"":-0.16,""h24"":-2.15,""h6"":-1.22},""priceNative"":""0.0000000004866"",""priceUsd"":""0.000001122"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":0,""sells"":1},""h24"":{""buys"":20,""sells"":16},""h6"":{""buys"":3,""sells"":3},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x5554419ccd0293d9383901f461c7c3e0c66e925f"",""volume"":{""h1"":0.75,""h24"":575,""h6"":21.46,""m5"":0}}",2026-05-12T07:17:13+00:00
base:0xda0d526dab33c33a1f23a74aceecbb30d8348409c009aa95256ab25337e5ac4d,0x9ebcA263a1830e0C9a61fA1f6dA515fDfAA809E5,base,uniswap,0xda0d526dab33c33a1f23a74aceecbb30d8348409c009aa95256ab25337e5ac4d,BASE,ETH,2026-05-09T18:54:21+00:00,3622.8814985,60.38135830833333,372269.04,465336.0,465336.0,1.2499991941312123,1.2499991941312123,0.0004653,0.0,0.0,0.15,0.86,2.3101571916912566e-06,0,0,0,0,0,0,1,63,0,64,,0,0,1,,,-0.96,-0.76,,"{""baseToken"":{""address"":""0x9ebcA263a1830e0C9a61fA1f6dA515fDfAA809E5"",""name"":""B3"",""symbol"":""BASE""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":465336,""labels"":[""v4""],""liquidity"":{""base"":799991218,""quote"":0.00183,""usd"":372269.04},""marketCap"":465336,""pairAddress"":""0xda0d526dab33c33a1f23a74aceecbb30d8348409c009aa95256ab25337e5ac4d"",""pairCreatedAt"":1778352861000,""priceChange"":{""h24"":-0.76,""h6"":-0.96},""priceNative"":""0.0000002011"",""priceUsd"":""0.0004653"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":1,""sells"":63},""h6"":{""buys"":0,""sells"":13},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xda0d526dab33c33a1f23a74aceecbb30d8348409c009aa95256ab25337e5ac4d"",""volume"":{""h1"":0,""h24"":0.86,""h6"":0.15,""m5"":0}}",2026-05-12T07:17:13+00:00
base:0xdA1Cf50f7345Ba725e7c01640c5a1C5904617ecD,0x0678488FfCF367e8593708462c95c7e110875e34,base,uniswap,0xdA1Cf50f7345Ba725e7c01640c5a1C5904617ecD,BASE,WETH,2025-09-15T14:34:33+00:00,343722.68149850005,5728.711358308334,12177.56,24187.0,24187.0,1.986194278656808,1.986194278656808,2.418e-05,0.0,0.0,29.25,3215.85,0.2640799963211021,0,0,0,0,0,0,18,8,0,26,,0,0,18,,,-2.24,2.96,,"{""baseToken"":{""address"":""0x0678488FfCF367e8593708462c95c7e110875e34"",""name"":""Base Token"",""symbol"":""BASE""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":24187,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/7d5dcd6bac329b2baf10e0f73d01431b15e0551409a41defa1bdde2fee1fa81f?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/efe1688e32ef942ac8eddf0a4b20b150e0fe5422bed525ee0cedf5810d571c02?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x0678488ffcf367e8593708462c95c7e110875e34?timestamp=1778570100000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/Base_Token2045""}],""websites"":[]},""labels"":[""v3""],""liquidity"":{""base"":295636860,""quote"":2.1758,""usd"":12177.56},""marketCap"":24187,""pairAddress"":""0xdA1Cf50f7345Ba725e7c01640c5a1C5904617ecD"",""pairCreatedAt"":1757946873000,""priceChange"":{""h24"":2.96,""h6"":-2.24},""priceNative"":""0.00000001046"",""priceUsd"":""0.00002418"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":18,""sells"":8},""h6"":{""buys"":1,""sells"":1},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xda1cf50f7345ba725e7c01640c5a1c5904617ecd"",""volume"":{""h1"":0,""h24"":3215.85,""h6"":29.25,""m5"":0}}",2026-05-12T07:17:13+00:00
base:0x935dcd80419be510e1fbd743e36929958d417a3f6229f1d65549cd455b0df707,0x01E89d5d3bFB7B793d044382FFc52f99D3fA9557,base,uniswap,0x935dcd80419be510e1fbd743e36929958d417a3f6229f1d65549cd455b0df707,Base,WETH,2025-11-22T06:14:49+00:00,246302.41483183333,4105.040247197222,23127.39,23127.0,23127.0,0.9999831368779616,0.9999831368779616,2.312e-07,0.0,0.0,0.0,0.05,2.1619387228736146e-06,0,0,0,0,0,0,1,1,0,2,,0,0,1,,,,,,"{""baseToken"":{""address"":""0x01E89d5d3bFB7B793d044382FFc52f99D3fA9557"",""name"":""\u65f6\u65f6"",""symbol"":""Base""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":23127,""labels"":[""v4""],""liquidity"":{""base"":99996237861,""quote"":0.0003764,""usd"":23127.39},""marketCap"":23127,""pairAddress"":""0x935dcd80419be510e1fbd743e36929958d417a3f6229f1d65549cd455b0df707"",""pairCreatedAt"":1763792089000,""priceChange"":{},""priceNative"":""0.00000000009875"",""priceUsd"":""0.0000002312"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":1,""sells"":1},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x935dcd80419be510e1fbd743e36929958d417a3f6229f1d65549cd455b0df707"",""volume"":{""h1"":0,""h24"":0.05,""h6"":0,""m5"":0}}",2026-05-12T07:17:13+00:00
base:0x3f0296BF652e19bca772EC3dF08b32732F93014A,0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b,base,aerodrome,0x3f0296BF652e19bca772EC3dF08b32732F93014A,VIRTUAL,WETH,,,,771651.91,838524107.0,550898622.0,1086.6610917868395,713.9211539047444,0.8385,19955.06,407753.15,2363253.72,8278069.82,10.727725432572312,34,14,34,14,378,340,8068,7634,718,15702,0.5264623955431755,34,378,8068,0.23,-0.43,-1.69,-3.91,,"{""baseToken"":{""address"":""0x0b3e328455c4059EEb9e3f84b5543F74E24e7E1b"",""name"":""Virtual Protocol"",""symbol"":""VIRTUAL""},""chainId"":""base"",""dexId"":""aerodrome"",""fdv"":838524107,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/c613afc5962bc20580587908b175c2c0e0d9095652f7b4e3429b9d3ce31f090f?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/461f4a6b70979b82b7141adc522389c67043535a082d65accebf49013c798386?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x0b3e328455c4059eeb9e3f84b5543f74e24e7e1b?timestamp=1778570100000"",""socials"":[{""type"":""twitter"",""url"":""https://twitter.com/virtuals_io""},{""type"":""telegram"",""url"":""https://t.me/virtuals""}],""websites"":[{""label"":""Website"",""url"":""http://virtuals.io/""},{""label"":""Docs"",""url"":""https://whitepaper.virtuals.io/""}]},""liquidity"":{""base"":595416,""quote"":118.2702,""usd"":771651.91},""marketCap"":550898622,""pairAddress"":""0x3f0296BF652e19bca772EC3dF08b32732F93014A"",""priceChange"":{""h1"":-0.43,""h24"":-3.91,""h6"":-1.69,""m5"":0.23},""priceNative"":""0.0003640"",""priceUsd"":""0.8385"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":378,""sells"":340},""h24"":{""buys"":8068,""sells"":7634},""h6"":{""buys"":2300,""sells"":1910},""m5"":{""buys"":34,""sells"":14}},""url"":""https://dexscreener.com/base/0x3f0296bf652e19bca772ec3df08b32732f93014a"",""volume"":{""h1"":407753.15,""h24"":8278069.82,""h6"":2363253.72,""m5"":19955.06}}",2026-05-12T07:17:13+00:00
base:0x172c5d7bd209e7afe30c395cd9a47cf2fb9a08afa4f11cff5eed9226e30fa80b,0xe6E19E90cF2B3A5B224AC637B133AE7D2fF0062A,base,uniswap,0x172c5d7bd209e7afe30c395cd9a47cf2fb9a08afa4f11cff5eed9226e30fa80b,AI,ETH,2026-05-09T18:19:27+00:00,3657.7814984999995,60.963024974999996,371379.38,464224.0,464224.0,1.2499993941505314,1.2499993941505314,0.0004642,0.0,0.01,0.2,1.21,3.25812380859702e-06,0,0,0,0,0,1,0,90,1,90,0.0,0,0,0,,-0.21,-1.07,-1.0,,"{""baseToken"":{""address"":""0xe6E19E90cF2B3A5B224AC637B133AE7D2fF0062A"",""name"":""AMERICA IS BACK"",""symbol"":""AI""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":464224,""labels"":[""v4""],""liquidity"":{""base"":799996444,""quote"":0.0008392,""usd"":371379.38},""marketCap"":464224,""pairAddress"":""0x172c5d7bd209e7afe30c395cd9a47cf2fb9a08afa4f11cff5eed9226e30fa80b"",""pairCreatedAt"":1778350767000,""priceChange"":{""h1"":-0.21,""h24"":-1,""h6"":-1.07},""priceNative"":""0.0000002011"",""priceUsd"":""0.0004642"",""quoteToken"":{""address"":""0x0000000000000000000000000000000000000000"",""name"":""Ether"",""symbol"":""ETH""},""txns"":{""h1"":{""buys"":0,""sells"":1},""h24"":{""buys"":0,""sells"":90},""h6"":{""buys"":0,""sells"":14},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x172c5d7bd209e7afe30c395cd9a47cf2fb9a08afa4f11cff5eed9226e30fa80b"",""volume"":{""h1"":0.01,""h24"":1.21,""h6"":0.2,""m5"":0}}",2026-05-12T07:17:13+00:00
base:0x2E9313991fa984Da0bD9569B68fC620fcCe7377D,0x2598c30330D5771AE9F983979209486aE26dE875,base,uniswap,0x2E9313991fa984Da0bD9569B68fC620fcCe7377D,AI,WETH,2023-12-30T14:51:27+00:00,1243705.7814985,20728.429691641664,17073.53,28082.0,28082.0,1.6447682465196127,1.6447682465196127,1.031e-06,0.0,0.65,56.37,161.97,0.009486614660237222,0,0,0,0,2,0,16,19,2,35,1.0,0,2,16,,-0.02,-4.05,1.61,,"{""baseToken"":{""address"":""0x2598c30330D5771AE9F983979209486aE26dE875"",""name"":""Any Inu"",""symbol"":""AI""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":28082,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/c83f72437d1608d28427a8ff58186f964cb9c031ee465958b0eb4ddfa4642bc8?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/13a431455cc7167fd2c84dd17cdf2e51b7adbc01f20de8731dcc3e0bfe8d57e4?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0x2598c30330d5771ae9f983979209486ae26de875?timestamp=1778570100000"",""socials"":[{""type"":""twitter"",""url"":""https://twitter.com/AnyInuCoin""},{""type"":""telegram"",""url"":""https://t.me/anyinuportal""},{""type"":""discord"",""url"":""https://discord.gg/anyinu""}],""websites"":[{""label"":""Website"",""url"":""https://www.anyinu.xyz/""},{""label"":""Docs"",""url"":""https://docs.anyinu.xyz/""}]},""labels"":[""v3""],""liquidity"":{""base"":4472632118,""quote"":5.3917,""usd"":17073.53},""marketCap"":28082,""pairAddress"":""0x2E9313991fa984Da0bD9569B68fC620fcCe7377D"",""pairCreatedAt"":1703947887000,""priceChange"":{""h1"":-0.02,""h24"":1.61,""h6"":-4.05},""priceNative"":""0.0000000004461"",""priceUsd"":""0.000001031"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":2,""sells"":0},""h24"":{""buys"":16,""sells"":19},""h6"":{""buys"":5,""sells"":7},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x2e9313991fa984da0bd9569b68fc620fcce7377d"",""volume"":{""h1"":0.65,""h24"":161.97,""h6"":56.37,""m5"":0}}",2026-05-12T07:17:13+00:00
base:0xF8bB13359C402F399b152Ca5df7a8B00eC2A6deE,0xF5Bc3439f53A45607cCaD667AbC7DAF5A583633F,base,uniswap,0xF8bB13359C402F399b152Ca5df7a8B00eC2A6deE,AGENT,USDC,2024-09-19T05:16:13+00:00,864121.0148318333,14402.016913863888,16101.85,87285.0,77372.0,5.42080568381894,4.8051621397541275,8.746e-05,0.0,0.0,59.58,511.47,0.03176467300341265,0,0,0,0,0,0,8,10,0,18,,0,0,8,,,1.49,-6.03,,"{""baseToken"":{""address"":""0xF5Bc3439f53A45607cCaD667AbC7DAF5A583633F"",""name"":""AgentLayer"",""symbol"":""AGENT""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":87285,""info"":{""header"":""https://cdn.dexscreener.com/cms/images/4de207ece12ce4cbf300b63581b03f8391802664be11ada6240df25b8f9066de?width=1500&height=500&quality=95&format=auto"",""imageUrl"":""https://cdn.dexscreener.com/cms/images/a269e566eee60363a8b1a6d560af69e7b5bc05bfb222a4751b1028075e954ec0?width=800&height=800&quality=95&format=auto"",""openGraph"":""https://cdn.dexscreener.com/token-images/og/base/0xf5bc3439f53a45607ccad667abc7daf5a583633f?timestamp=1778570100000"",""socials"":[{""type"":""twitter"",""url"":""https://x.com/Agent_Layer""},{""type"":""telegram"",""url"":""https://t.me/agentlayer""},{""type"":""discord"",""url"":""https://discord.gg/vZK7fCwp7d""}],""websites"":[{""label"":""Website"",""url"":""https://www.agentlayer.xyz/""},{""label"":""Docs"",""url"":""https://agentlayer.xyz/whitepaper""}]},""labels"":[""v2""],""liquidity"":{""base"":92052494,""quote"":8050.9268,""usd"":16101.85},""marketCap"":77372,""pairAddress"":""0xF8bB13359C402F399b152Ca5df7a8B00eC2A6deE"",""pairCreatedAt"":1726722973000,""priceChange"":{""h24"":-6.03,""h6"":1.49},""priceNative"":""0.00008746"",""priceUsd"":""0.00008746"",""quoteToken"":{""address"":""0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913"",""name"":""USD Coin"",""symbol"":""USDC""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":8,""sells"":10},""h6"":{""buys"":3,""sells"":2},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0xf8bb13359c402f399b152ca5df7a8b00ec2a6dee"",""volume"":{""h1"":0,""h24"":511.47,""h6"":59.58,""m5"":0}}",2026-05-12T07:17:13+00:00
base:0x9bc858ebc44153eaebf8545f76ca25aa40bdffd5a0764be5c499a7c253b17ac1,0x38C3f1DaD46436F193e82066C61ADD3D5C42b650,base,uniswap,0x9bc858ebc44153eaebf8545f76ca25aa40bdffd5a0764be5c499a7c253b17ac1,AgEnT,USDC,2026-04-09T22:47:09+00:00,46590.0814985,776.5013583083334,273.83,4783737.0,4783737.0,17469.73304605047,17469.73304605047,0.004783,0.0,0.0,0.0,0.07,0.00025563305700617177,0,0,0,0,0,0,0,1,0,1,,0,0,0,,,,,,"{""baseToken"":{""address"":""0x38C3f1DaD46436F193e82066C61ADD3D5C42b650"",""name"":""CLAWI AgEnT"",""symbol"":""AgEnT""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":4783737,""labels"":[""v4""],""liquidity"":{""base"":44783,""quote"":59.6,""usd"":273.83},""marketCap"":4783737,""pairAddress"":""0x9bc858ebc44153eaebf8545f76ca25aa40bdffd5a0764be5c499a7c253b17ac1"",""pairCreatedAt"":1775774829000,""priceChange"":{},""priceNative"":""0.004783"",""priceUsd"":""0.004783"",""quoteToken"":{""address"":""0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913"",""name"":""USD Coin"",""symbol"":""USDC""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":0,""sells"":1},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x9bc858ebc44153eaebf8545f76ca25aa40bdffd5a0764be5c499a7c253b17ac1"",""volume"":{""h1"":0,""h24"":0.07,""h6"":0,""m5"":0}}",2026-05-12T07:17:13+00:00
base:0x55cc8093e77efaf4f731a88e8f36189dd3f6c081a7e0e121fc326426ea1a38e3,0xEc4787e367210786e9B042804f3011119ce9fbA3,base,uniswap,0x55cc8093e77efaf4f731a88e8f36189dd3f6c081a7e0e121fc326426ea1a38e3,AGENT,WETH,2026-05-11T15:07:49+00:00,969.4148318333333,16.15691386388889,20581.19,20474.0,20474.0,0.9947918463412466,0.9947918463412466,2.047e-07,0.0,0.0,0.0,985.46,0.047881585078413835,0,0,0,0,0,0,1,3,0,4,,0,0,1,,,,-31.89,,"{""baseToken"":{""address"":""0xEc4787e367210786e9B042804f3011119ce9fbA3"",""name"":""Agent Token"",""symbol"":""AGENT""},""chainId"":""base"",""dexId"":""uniswap"",""fdv"":20474,""labels"":[""v4""],""liquidity"":{""base"":98103724904,""quote"":0.212,""usd"":20581.19},""marketCap"":20474,""pairAddress"":""0x55cc8093e77efaf4f731a88e8f36189dd3f6c081a7e0e121fc326426ea1a38e3"",""pairCreatedAt"":1778512069000,""priceChange"":{""h24"":-31.89},""priceNative"":""0.00000000008757"",""priceUsd"":""0.0000002047"",""quoteToken"":{""address"":""0x4200000000000000000000000000000000000006"",""name"":""Wrapped Ether"",""symbol"":""WETH""},""txns"":{""h1"":{""buys"":0,""sells"":0},""h24"":{""buys"":1,""sells"":3},""h6"":{""buys"":0,""sells"":0},""m5"":{""buys"":0,""sells"":0}},""url"":""https://dexscreener.com/base/0x55cc8093e77efaf4f731a88e8f36189dd3f6c081a7e0e121fc326426ea1a38e3"",""volume"":{""h1"":0,""h24"":985.46,""h6"":0,""m5"":0}}",2026-05-12T07:17:13+00:00
